time,altitude,velocity,engine_temp
0.0,0.0,0.7112153470863254,304.4949145475919
0.10001666944490749,0.0025008335417129727,1.7210182789474915,300.80127378581955
0.20003333888981498,0.01000333416685189,0.26462918568590094,295.8221957060603
0.30005000833472245,0.022507501875416752,0.04991863651557431,296.4213761684236
0.40006667777962995,0.04001333666740756,0.6070137769261135,296.10065022675707
0.5000833472245374,0.06252083854282431,0.8657687214188481,305.4378638122862
0.6001000166694449,0.09003000750166701,0.30737278284285807,295.68260186006955
0.7001166861143524,0.12254084354393566,0.19115689818361692,296.49680692975977
0.8001333555592599,0.16005334666963025,0.0536482326960806,303.1702997285174
0.9001500250041674,0.2025675168787508,-0.31031132112516946,304.262219589737
1.0001666944490748,0.25008335417129723,0.8308252622019854,298.48293050907284
1.1001833638939824,0.30260085854726976,0.7790895260312602,294.86557973720335
1.2002000333388898,0.36012003000666803,-0.6423892953089191,301.20560943567995
1.3002167027837974,0.42264086854949245,0.12842888879521308,291.2612500799112
1.4002333722287048,0.4901633741757426,0.9533474548798878,289.0215001473429
1.5002500416736124,0.562687546885419,1.6781842888955631,297.7145184667043
1.6002667111185198,0.640213386678521,0.5973730829575312,304.35241520247865
1.7002833805634272,0.722740893555049,2.4996318663825843,305.5079043552782
1.8003000500083348,0.8102700675150032,1.5094985537119823,303.2006698469509
1.9003167194532422,0.9028009085583831,-0.06364529318263201,303.8537383969966
2.0003333888981496,1.000333416685189,0.2896120869313812,303.76446431954406
2.100350058343057,1.102867591895421,2.515135352226964,304.84950157088633
2.200366727787965,1.210403434189079,2.2645263006411644,305.99247466228303
2.3003833972328724,1.3229409435661628,0.4515363028469659,298.32623595854704
2.4004000666777796,1.4404801200266721,0.06993164961914156,296.98244655495944
2.5004167361226872,1.563020963570608,1.9064849232580987,299.24508541897444
2.600433405567595,1.6905634741979698,1.2223964869320736,294.96395071950303
2.700450075012502,1.823107651908757,3.2045152522297675,295.58524573118893
2.8004667444574096,1.9606534967029705,1.338749494341706,298.7097889345305
2.9004834139023172,2.1032010085806103,0.6802561174733117,303.7377869526054
3.000500083347225,2.250750187541676,2.5971017527174363,300.3228820599891
3.100516752792132,2.4033010335861666,1.0649587345892642,305.63632816021527
3.2005334222370396,2.560853546714084,3.041956069327756,297.26166438608084
3.3005500916819472,2.7234077269254278,0.08807218255553617,299.0200786749264
3.4005667611268544,2.890963574220196,3.027629340196458,311.02485276410425
3.500583430571762,3.0635210885983915,0.679720669289817,304.43163706202137
3.6006001000166696,3.2410802700600128,2.470558460216334,303.13640133869905
3.7006167694615772,3.42364111860506,0.13682625057987674,305.00350984153846
3.8006334389064844,3.6112036342335325,1.5530904970559578,301.0218874553343
3.900650108351392,3.8037678169454314,1.3752429864015485,298.47417719274335
4.000666777796299,4.001333666740756,2.483894478966172,300.91968292234776
4.100683447241207,4.203901183619507,0.4782223421651144,310.90557937450984
4.200700116686114,4.411470367581684,1.7595933970327526,296.64895881164693
4.300716786131022,4.624041218627287,1.240330108263692,313.32552657177445
4.40073345557593,4.841613736756316,4.19175098717077,295.7358471713067
4.500750125020837,5.06418792196877,1.170230383526518,302.54118956302864
4.600766794465745,5.291763774264651,2.0927544869029044,302.417072029053
4.700783463910652,5.524341293643956,0.7308004488942816,298.4382718755987
4.800800133355559,5.761920480106689,1.8841077245607445,302.1437788062494
4.900816802800467,6.004501333652848,2.0646623517605867,299.90930247481606
5.0008334722453744,6.252083854282432,2.2079880400041128,306.68486296732965
5.100850141690282,6.504668041995442,2.6332984110303173,304.3657306624972
5.20086681113519,6.762253896791879,2.5757124775678277,308.6214662334625
5.300883480580097,7.024841418671742,2.274152955829346,297.9140935935316
5.400900150025004,7.292430607635028,1.805374356177231,304.3926850409856
5.500916819469912,7.565021463681742,3.8477963515991354,296.1106587933467
5.600933488914819,7.842613986811882,3.5007233121185077,296.32205187743824
5.700950158359727,8.12520817702545,1.7284572316451718,299.053091074648
5.8009668278046345,8.412804034322441,3.937020338216007,298.9290269611595
5.900983497249542,8.705401558702858,3.7883510674061793,306.97483062769464
6.00100016669445,9.003000750166704,3.2014784887768264,313.00972013084083
6.101016836139356,9.305601608713971,3.338260303852974,289.5291633896486
6.201033505584264,9.613204134344667,1.506638860824336,310.7037887217838
6.301050175029172,9.925808327058789,2.9290237937283856,303.08722449685496
6.401066844474079,10.243414186856336,2.196471683577001,301.29075208608015
6.501083513918987,10.56602171373731,3.7919753479139082,292.7749974977595
6.6011001833638945,10.893630907701711,4.87257245843605,308.3876322645227
6.701116852808802,11.226241768749537,3.6452994169983977,298.5056976549249
6.801133522253709,11.563854296880784,4.045411727662344,301.01318449382165
6.901150191698616,11.906468492095463,5.230505876099298,301.31987145379463
7.001166861143524,12.254084354393566,3.6021080242148926,308.01702096974043
7.101183530588432,12.606701883775095,2.7438586780094796,304.1868306756928
7.201200200033339,12.964321080240051,5.445762943451508,301.30003086728743
7.301216869478247,13.326941943788434,3.4254566013902643,301.69524347562555
7.4012335389231545,13.69456447442024,2.771685256542212,307.0326259999921
7.501250208368061,14.06718867213547,2.239971590005318,302.47429822349096
7.601266877812969,14.44481453693413,4.418270713869307,302.67607405458944
7.7012835472578764,14.827442068816215,3.645642192191917,308.01506346358957
7.801300216702784,15.215071267781726,5.750726524139063,294.0588596643855
7.901316886147692,15.607702133830664,2.8231789992133596,297.9453199546914
8.001333555592598,16.005334666963023,3.899805439856917,301.3725184897892
8.101350225037507,16.407968867178816,3.936530774650823,298.9332409833134
8.201366894482414,16.81560473447803,4.954369899311501,292.29044147112234
8.301383563927322,17.228242268860672,5.378053353636903,304.9420566814449
8.401400233372229,17.645881470326735,1.949335748101591,302.4924454795802
8.501416902817137,18.06852233887623,2.1995229908638,306.2042550095605
8.601433572262044,18.496164874509148,3.9037440492662583,304.0677033599837
8.70145024170695,18.928809077225488,5.272242513542576,294.0985911346928
8.80146691115186,19.366454947025264,3.491642274494066,306.36380147719467
8.901483580596766,19.809102483908454,5.4201354054275175,304.03111092481015
9.001500250041675,20.25675168787508,5.5770993274723875,298.6175099678974
9.101516919486581,20.709402558925127,5.304114353797581,299.2528243430419
9.20153358893149,21.167055097058604,4.929937691018957,303.7000824107041
9.301550258376396,21.6297093022755,4.146360816912974,303.890294303071
9.401566927821303,22.097365174575824,4.6815383469408784,301.08715137731616
9.501583597266212,22.57002271395958,5.108543072729995,301.26205046588797
9.601600266711118,23.047681920426754,5.052925832317669,300.68531190813655
9.701616936156027,23.530342793977365,3.7779996535108147,301.2647156620339
9.801633605600934,24.01800533461139,4.365937605483039,296.6554528540698
9.901650275045842,24.510669542328852,3.942278194150715,304.5438660031414
10.001666944490749,25.00833541712973,5.025077059468416,305.78814409699834
10.101683613935656,25.511002959014032,5.433145075007429,309.38068113350454
10.201700283380564,26.01867216798177,3.31660624652881,297.85588222006345
10.30171695282547,26.531343044032926,5.034540741103086,298.3789357141309
10.40173362227038,27.049015587167517,5.593126295929621,310.6733045367232
10.501750291715286,27.571689797385524,6.657350409593683,301.77696602386004
10.601766961160195,28.099365674686968,5.947461221191278,300.17535931615106
10.701783630605101,28.632043219071825,5.47602653956868,308.36883287819876
10.801800300050008,29.169722430540112,6.0997593273591075,308.4668928559609
10.901816969494917,29.712403309091833,4.451442053547382,296.2766063544094
11.001833638939823,30.260085854726967,5.1789617120719305,295.53409658144045
11.101850308384732,30.81277006744554,5.0674817808817165,293.91368912028696
11.201866977829638,31.370455947247528,4.6964403020382495,297.8874153869834
11.301883647274547,31.933143494132953,6.041683678933815,295.12102545323444
11.401900316719454,32.5008327081018,4.665024871229104,301.5383122396803
11.50191698616436,33.073523589154064,5.358237584397169,303.36691442702846
11.601933655609269,33.651216137289765,6.704857832201619,305.53898127222874
11.701950325054176,34.23391035250888,6.33901871003017,306.3466748040068
